properties{
  y = 312,
  width = 16,
  height = 16,
  pattern = "554",
}

tile{
  layer = 0,
  x = 176,
  y = 312,
  width = 16,
  height = 16,
  pattern = "553",
}

tile{
  layer = 0,
  x = 160,
  y = 336,
  width = 16,
  height = 8,
  pattern = "547",
}

tile{
  layer = 0,
  x = 128,
  y = 192,
  width = 16,
  height = 16,
  pattern = "272",
}

tile{
  layer = 0,
  x = 160,
  y = 200,
  width = 16,
  height = 16,
  pattern = "275",
}

tile{
  layer = 0,
  x = 160,
  y = 208,
  width = 16,
  height = 16,
  pattern = "777",
}

tile{
  layer = 0,
  x = 192,
  y = 192,
  width = 16,
  height = 16,
  pattern = "271",
}

tile{
  layer = 0,
  x = 160,
  y = 200,
  width = 16,
  height = 8,
  pattern = "548",
}

tile{
  layer = 0,
  x = 232,
  y = 264,
  width = 8,
  height = 24,
  pattern = "487",
}

tile{
  layer = 0,
  x = 256,
  y = 264,
  width = 8,
  height = 24,
  pattern = "488",
}

tile{
  layer = 0,
  x = 160,
  y = 176,
  width = 16,
  height = 16,
  pattern = "275",
}

tile{
  layer = 0,
  x = 160,
  y = 192,
  width = 16,
  height = 8,
  pattern = "9",
}

tile{
  layer = 0,
  x = 160,
  y = 184,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 160,
  y = 184,
  width = 16,
  height = 8,
  pattern = "547",
}

tile{
  layer = 0,
  x = 176,
  y = 320,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 152,
  y = 328,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 128,
  y = 320,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 192,
  y = 336,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 192,
  y = 312,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 48,
  y = 352,
  width = 8,
  height = 16,
  pattern = "959",
}

tile{
  layer = 0,
  x = 56,
  y = 352,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 72,
  y = 352,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 80,
  y = 352,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 96,
  y = 352,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 64,
  y = 352,
  width = 8,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 88,
  y = 352,
  width = 8,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 104,
  y = 352,
  width = 8,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 48,
  y = 368,
  width = 8,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 56,
  y = 368,
  width = 48,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 104,
  y = 368,
  width = 8,
  height = 16,
  pattern = "965",
}

tile{
  layer = 0,
  x = 48,
  y = 384,
  width = 8,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 64,
  y = 384,
  width = 8,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 88,
  y = 384,
  width = 8,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 104,
  y = 384,
  width = 8,
  height = 16,
  pattern = "969",
}

tile{
  layer = 0,
  x = 56,
  y = 384,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 72,
  y = 384,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 80,
  y = 384,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 96,
  y = 384,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 72,
  y = 320,
  width = 48,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 0,
  y = 416,
  width = 72,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 0,
  y = 432,
  width = 80,
  height = 8,
  pattern = "764",
}

tile{
  layer = 0,
  x = 80,
  y = 424,
  width = 16,
  height = 16,
  pattern = "761",
}

tile{
  layer = 0,
  x = 0,
  y = 408,
  width = 64,
  height = 8,
  pattern = "763",
}

tile{
  layer = 0,
  x = 112,
  y = 304,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 72,
  y = 312,
  width = 48,
  height = 8,
  pattern = "763",
}

tile{
  layer = 0,
  x = 64,
  y = 312,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 120,
  y = 336,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 96,
  y = 336,
  width = 32,
  height = 8,
  pattern = "764",
}

tile{
  layer = 0,
  x = 304,
  y = 192,
  width = 8,
  height = 96,
  pattern = "811",
}

tile{
  layer = 0,
  x = 280,
  y = 192,
  width = 8,
  height = 96,
  pattern = "810",
}

tile{
  layer = 0,
  x = 288,
  y = 192,
  width = 16,
  height = 96,
  pattern = "812",
}

tile{
  layer = 0,
  x = 312,
  y = 192,
  width = 8,
  height = 8,
  pattern = "284",
}

tile{
  layer = 0,
  x = 280,
  y = 192,
  width = 32,
  height = 8,
  pattern = "464",
}

tile{
  layer = 0,
  x = 272,
  y = 192,
  width = 8,
  height = 8,
  pattern = "283",
}

tile{
  layer = 0,
  x = 128,
  y = 368,
  width = 16,
  height = 80,
  pattern = "722",
}

tile{
  layer = 0,
  x = 16,
  y = 416,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 72,
  y = 400,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 80,
  y = 320,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 80,
  y = 344,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 48,
  y = 424,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 16,
  y = 296,
  width = 16,
  height = 80,
  pattern = "722",
}

tile{
  layer = 0,
  x = 104,
  y = 112,
  width = 32,
  height = 32,
  pattern = "9",
}

tile{
  layer = 0,
  x = 72,
  y = 136,
  width = 64,
  height = 40,
  pattern = "9",
}

tile{
  layer = 0,
  x = 96,
  y = 120,
  width = 32,
  height = 40,
  pattern = "275",
}

tile{
  layer = 0,
  x = 96,
  y = 128,
  width = 16,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 208,
  y = 136,
  width = 96,
  height = 8,
  pattern = "9",
}

tile{
  layer = 0,
  x = 48,
  y = 104,
  width = 8,
  height = 48,
  pattern = "9",
}

tile{
  layer = 0,
  x = 312,
  y = 136,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 304,
  y = 128,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 312,
  y = 168,
  width = 16,
  height = 16,
  pattern = "761",
}

tile{
  layer = 0,
  x = 72,
  y = 176,
  width = 64,
  height = 8,
  pattern = "764",
}

tile{
  layer = 0,
  x = 56,
  y = 168,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 48,
  y = 160,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 40,
  y = 152,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 32,
  y = 136,
  width = 16,
  height = 16,
  pattern = "762",
}

tile{
  layer = 0,
  x = 32,
  y = 120,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 40,
  y = 144,
  width = 8,
  height = 8,
  pattern = "765",
}

tile{
  layer = 0,
  x = 40,
  y = 104,
  width = 8,
  height = 24,
  pattern = "765",
}

tile{
  layer = 0,
  x = 40,
  y = 88,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 48,
  y = 80,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 96,
  y = 80,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 104,
  y = 88,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 112,
  y = 96,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 120,
  y = 104,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 128,
  y = 112,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 136,
  y = 120,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 144,
  y = 128,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 192,
  y = 128,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 208,
  y = 128,
  width = 96,
  height = 8,
  pattern = "763",
}

tile{
  layer = 0,
  x = 64,
  y = 152,
  width = 16,
  height = 16,
  pattern = "551",
}

tile{
  layer = 0,
  x = 56,
  y = 112,
  width = 8,
  height = 32,
  pattern = "550",
}

tile{
  layer = 0,
  x = 56,
  y = 96,
  width = 16,
  height = 16,
  pattern = "554",
}

tile{
  layer = 0,
  x = 64,
  y = 88,
  width = 16,
  height = 16,
  pattern = "554",
}

tile{
  layer = 0,
  x = 80,
  y = 88,
  width = 16,
  height = 16,
  pattern = "553",
}

tile{
  layer = 0,
  x = 56,
  y = 144,
  width = 16,
  height = 16,
  pattern = "551",
}

tile{
  layer = 0,
  x = 152,
  y = 136,
  width = 48,
  height = 8,
  pattern = "763",
}

tile{
  layer = 0,
  x = 96,
  y = 104,
  width = 16,
  height = 16,
  pattern = "553",
}

tile{
  layer = 0,
  x = 112,
  y = 120,
  width = 16,
  height = 16,
  pattern = "553",
}

tile{
  layer = 0,
  x = 128,
  y = 136,
  width = 16,
  height = 16,
  pattern = "553",
}

tile{
  layer = 0,
  x = 296,
  y = 168,
  width = 8,
  height = 8,
  pattern = "9",
}

tile{
  layer = 0,
  x = 80,
  y = 160,
  width = 48,
  height = 8,
  pattern = "547",
}

tile{
  layer = 0,
  x = 128,
  y = 152,
  width = 16,
  height = 8,
  pattern = "275",
}

tile{
  layer = 0,
  x = 128,
  y = 152,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 200,
  y = 176,
  width = 112,
  height = 8,
  pattern = "764",
}

tile{
  layer = 0,
  x = 144,
  y = 160,
  width = 48,
  height = 16,
  pattern = "275",
}

tile{
  layer = 0,
  x = 128,
  y = 160,
  width = 16,
  height = 8,
  pattern = "275",
}

tile{
  layer = 0,
  x = 168,
  y = 168,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 64,
  y = 104,
  width = 32,
  height = 48,
  pattern = "275",
}

tile{
  layer = 0,
  x = 152,
  y = 160,
  width = 16,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 72,
  y = 128,
  width = 16,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 72,
  y = 112,
  width = 8,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 80,
  y = 152,
  width = 16,
  height = 8,
  pattern = "11",
}

tile{
  layer = 0,
  x = 144,
  y = 152,
  width = 32,
  height = 8,
  pattern = "548",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 288,
  y = 144,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 232,
  y = 160,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 272,
  y = 144,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 56,
  y = 72,
  width = 16,
  height = 16,
  pattern = "759",
}

tile{
  layer = 0,
  x = 88,
  y = 72,
  width = 16,
  height = 16,
  pattern = "760",
}

tile{
  layer = 0,
  x = 88,
  y = 0,
  width = 8,
  height = 80,
  pattern = "766",
}

tile{
  layer = 0,
  x = 64,
  y = 0,
  width = 8,
  height = 80,
  pattern = "765",
}

tile{
  layer = 0,
  x = 48,
  y = 16,
  width = 8,
  height = 16,
  pattern = "959",
}

tile{
  layer = 0,
  x = 56,
  y = 16,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 72,
  y = 16,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 80,
  y = 16,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 96,
  y = 16,
  width = 8,
  height = 16,
  pattern = "961",
}

tile{
  layer = 0,
  x = 64,
  y = 16,
  width = 8,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 88,
  y = 16,
  width = 8,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 104,
  y = 16,
  width = 8,
  height = 16,
  pattern = "962",
}

tile{
  layer = 0,
  x = 48,
  y = 32,
  width = 8,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 56,
  y = 32,
  width = 48,
  height = 16,
  pattern = "964",
}

tile{
  layer = 0,
  x = 104,
  y = 32,
  width = 8,
  height = 16,
  pattern = "965",
}

tile{
  layer = 0,
  x = 48,
  y = 48,
  width = 8,
  height = 16,
  pattern = "966",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 8,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 88,
  y = 48,
  width = 8,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 104,
  y = 48,
  width = 8,
  height = 16,
  pattern = "969",
}

tile{
  layer = 0,
  x = 56,
  y = 48,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 72,
  y = 48,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 80,
  y = 48,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 96,
  y = 48,
  width = 8,
  height = 16,
  pattern = "968",
}

tile{
  layer = 0,
  x = 176,
  y = 152,
  width = 16,
  height = 16,
  pattern = "553",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 16,
  height = 272,
  pattern = "722",
}

tile{
  layer = 0,
  x = 0,
  y = 192,
  width = 8,
  height = 8,
  pattern = "283",
}

tile{
  layer = 0,
  x = 48,
  y = 192,
  width = 80,
  height = 8,
  pattern = "265",
}

tile{
  layer = 0,
  x = 48,
  y = 184,
  width = 80,
  height = 8,
  pattern = "259",
}

tile{
  layer = 0,
  x = 40,
  y = 192,
  width = 8,
  height = 8,
  pattern = "284",
}

tile{
  layer = 0,
  x = 0,
  y = 184,
  width = 8,
  height = 8,
  pattern = "744",
}

tile{
  layer = 0,
  x = 40,
  y = 184,
  width = 8,
  height = 8,
  pattern = "743",
}

tile{
  layer = 0,
  x = 312,
  y = 184,
  width = 8,
  height = 8,
  pattern = "743",
}

tile{
  layer = 0,
  x = 272,
  y = 184,
  width = 8,
  height = 8,
  pattern = "744",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 16,
  height = 16,
  pattern = "722",
}

tile{
  layer = 0,
  x = 112,
  y = 32,
  width = 64,
  height = 16,
  pattern = "722",
}

tile{
  layer = 0,
  x = 160,
  y = 48,
  width = 16,
  height = 64,
  pattern = "722",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 128,
  height = 16,
  pattern = "722",
}

tile{
  layer = 0,
  x = 272,
  y = 0,
  width = 16,
  height = 96,
  pattern = "722",
}

tile{
  layer = 0,
  x = 288,
  y = 8,
  width = 8,
  height = 16,
  pattern = "1140",
}

tile{
  layer = 0,
  x = 272,
  y = 8,
  width = 16,
  height = 16,
  pattern = "1141",
}

tile{
  layer = 0,
  x = 264,
  y = 8,
  width = 8,
  height = 16,
  pattern = "1139",
}

tile{
  layer = 0,
  x = 296,
  y = 0,
  width = 8,
  height = 24,
  pattern = "1136",
}

tile{
  layer = 0,
  x = 256,
  y = 0,
  width = 8,
  height = 24,
  pattern = "1135",
}

tile{
  layer = 0,
  x = 160,
  y = 384,
  width = 32,
  height = 48,
  pattern = "916",
}

tile{
  layer = 0,
  x = 128,
  y = 448,
  width = 128,
  height = 16,
  pattern = "722",
}

tile{
  layer = 0,
  x = 240,
  y = 288,
  width = 16,
  height = 160,
  pattern = "722",
}

tile{
  layer = 0,
  x = 192,
  y = 384,
  width = 32,
  height = 48,
  pattern = "916",
}

tile{
  layer = 0,
  x = 192,
  y = 48,
  width = 8,
  height = 16,
  pattern = "503",
}

tile{
  layer = 0,
  x = 248,
  y = 48,
  width = 8,
  height = 16,
  pattern = "504",
}

tile{
  layer = 0,
  x = 208,
  y = 72,
  width = 32,
  height = 8,
  pattern = "523",
}

tile{
  layer = 0,
  x = 200,
  y = 56,
  width = 48,
  height = 16,
  pattern = "505",
}

tile{
  layer = 0,
  x = 48,
  y = 304,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 256,
  y = 48,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 248,
  y = 64,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 160,
  y = 432,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 224,
  y = 400,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 176,
  y = 432,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 144,
  y = 400,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 208,
  y = 464,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 80,
  y = 448,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 16,
  y = 464,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 104,
  y = 408,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 272,
  y = 344,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 192,
  y = 432,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 184,
  y = 368,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 200,
  y = 296,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 304,
  y = 360,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 296,
  y = 312,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 32,
  y = 448,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 0,
  y = 384,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 16,
  y = 8,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 176,
  y = 16,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 0,
  y = 88,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 112,
  y = 64,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 120,
  y = 80,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 304,
  y = 96,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 0,
  y = 72,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 48,
  y = 176,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 280,
  y = 184,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 312,
  y = 24,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 296,
  y = 40,
  width = 16,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 208,
  y = 120,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 160,
  y = 120,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 256,
  y = 112,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 128,
  y = 8,
  width = 16,
  height = 8,
  pattern = "36",
}

tile{
  layer = 0,
  x = 272,
  y = 432,
  width = 8,
  height = 16,
  pattern = "503",
}

tile{
  layer = 0,
  x = 328,
  y = 432,
  width = 8,
  height = 16,
  pattern = "504",
}

tile{
  layer = 0,
  x = 288,
  y = 456,
  width = 32,
  height = 8,
  pattern = "523",
}

tile{
  layer = 0,
  x = 280,
  y = 440,
  width = 48,
  height = 16,
  pattern = "505",
}

tile{
  layer = 0,
  x = 80,
  y = 8,
  width = 8,
  height = 8,
  pattern = "13",
}

tile{
  layer = 0,
  x = 144,
  y = 208,
  width = 8,
  height = 8,
  pattern = "283",
}

tile{
  layer = 0,
  x = 184,
  y = 208,
  width = 8,
  height = 8,
